ITEM,ProductId,Rating,UserId
escalope,1304624498,4,A24N38QSNPZFBG
toothpaste,6175005570,1,A3SYPIB569VQ35
rice,1304622193,3,A1PX8KN00QK7NI
burgers,1304482596,5,A1E7VFQXWR6PZL
olive oil,1304351475,3,AAV2LL1CHSS1Z
pepper,3227000754,3,A1ANSEIOG2SKSG
mint green tea,6117036094,2,A1TV04CUG2RYUM
grated cheese,1304651104,4,A2MW7SK362PEQC
champagne,1304665720,4,AQ9QSP7TSXWMO
chicken,1451646526,4,A6Q333B17B8VN
tomatoes,1572671203,1,A2OZ3C4OI1CWIF
ham,1304665784,2,A1S37V71PUP922
whole weat flour,1304139212,5,A3AW04VA6I847R
pancakes,1879187396,5,A3S7MD1Y2P5ZU
yams,1304139220,2,A2DISAAASL95JA
tomato sauce,1304624544,1,A3TWAD5ILUNR7M
burgers,1304482596,4,A3FLN91OHH4WKM
yams,1304139220,5,A1SLXJ1RQF1BNQ
tomatoes,1572671203,1,A14B8VX7Q3FL30
fresh bread,6022600744,1,AEMXQDJ00L6NW
almonds,558925278,4,A1HCI057NYILM6
olive oil,1304351475,2,A23303YJ03VIXL
chicken,1451646526,5,A1STMW7DCY3SB9
water spray,7842953384,2,A2JK23TE1H4BPS
tomatoes,1572671203,1,A334RW0AL6LXIC
mushroom cream sauce,5357955905,4,A3KALGW63GCJ50
ham,1304665784,3,A354QYZ9IN2L4Z
mayonnaise,5357954771,3,A1W6BXL1DS9AC2
barbecue sauce,6041134511,4,A1Z2217U6E72RW
bacon,6152000416,5,A2LJNGUUHHG0T7
magazines,4057553908,5,A5T58X73B299A
ketchup,7119018714,2,AHA3QV2JX0MS5
candy bars,3227001055,5,A31Q1BMH0AE52Q
light mayo,3222000565,5,A18MCI81UN5SA0
babies food,6169040335,5,A3SXO9YG5TLTKI
tomato juice,1304146537,3,A3F6DQDDBG280C
blueberries,6162751473,3,A3SYJB7D8UMZGL
pasta,1457982633,2,A37FVYQ42TWAIP
energy drink,1304146434,2,AO3EOJXASL2KH
oil,3602116004,4,A3VELSUPKZW1OI
shampoo,6162071103,5,A3V6XH83NM7XCC
cake,4057362797,3,A4FOZ9QE2DHVT
antioxydant juice,1304196062,3,A17NX3HYUUGR98
honey,1304174778,1,A3LR80PCE3JS0U
napkins,7883633309,3,A1THPD9J4BV1ME
green tea,1304168522,1,A26THXR69AC6VO
eggplant,5357955867,5,A6VIJAS6NNKDS
olive oil,1304351475,2,A7JUF6RQJH8JM
cereals,5357955972,1,A1GL5EA1C5HV4I
almonds,558925278,2,A3HQ5QK9B5S2UA
pickles,1304622622,1,A2SBS3UHLX3VTO
cottage cheese,1304140894,1,A2J9WFBCZ2BXG4
fresh tuna,1304622665,1,A5H0JGPPLKTRJ
black tea,6117043058,1,AEXT8OH19RD9F
yogurt cake,1304651118,1,A6B5BH625L79M
rice,1304622193,1,A1DWO6LM6ZI9TT
mint,1304651347,2,A14ECXQPMH5IAO
butter,1987958179,2,A22ZWGXZBHYLJ5
shrimp,205616461,1,A3AG3ZHG78N4M5
dessert wine,5357956227,3,A2RVOYJID9VRWB
hand protein bar,7538650584,1,A3MAJQYU3YLDNZ
frozen vegetables,1304511073,1,AG2M6FTRU871A
white wine,6167061580,3,A2QVNVQDMN8475
chicken,1451646526,5,A3PY5FBUJIEVN
meatballs,1304511146,5,AC6GHPEJPZVLL
tea,7883527428,2,A2GWY01R7H21UV
gluten free bar,6041134473,2,A1PVXDCN1T3JTE
salt,4057362843,1,A3IJ6N02VJSCHJ
hot dogs,4057362894,2,ANMLUD0CWX6NR
fromage blanc,6022600804,2,A1AQ8JT2A3UWMY
pasta,1457982633,4,AD3N805TN3RFS
grated cheese,1304651104,2,A39O3YXBO2TX0A
soup,1304495396,4,A39BFQVNCXKIN5
frozen smoothie,1304196070,5,A3HCAKEKSVETGW
energy drink,1304146434,4,A29CRATAEI66P5
butter,1987958179,2,AFOW9EGL4S0MA
babies food,6169040335,1,AT4BNCVN2ML1D
spinach,1304196135,4,ACUHBB2EEXH24
herb & pepper,1304622460,3,AMM2UALRN98E7
soup,1304495396,2,A3B7XHS2BE31IQ
french wine,1412759676,2,AU52HBFWY5TPL
olive oil,1304351475,4,A2SZ6M2CCE4IOV
light mayo,3222000565,3,AFD6YTOPT1YLI
frozen smoothie,1304196070,1,A1L0ECXCM1ANCV
green beans,5357955786,2,A3UL9L5O3EQ4ML
cauliflower,6165151329,1,AYK7P5SSM95DI
fromage blanc,6022600804,2,AJ8J3OJ20KCYX
candy bars,3227001055,2,A3BXTAY7I8K6GG
salmon,1304196046,4,A3IZLKAQSMW8GR
nonfat milk,5357955751,4,A3T7P7163A1916
bacon,6152000416,2,A3TLZJVX40WJOV
magazines,4057553908,2,A173ZILP8O5JVU
pet food,4057362967,4,A3HJED1VEBE7SR
green grapes,762451459,4,A3STYZSWIZ8GN6
butter,1987958179,3,AWVDDTIFJ9D38
green grapes,762451459,5,A3U5MEOOBYMK61
french wine,1412759676,4,AB48BRXHZ7OVZ
pepper,3227000754,4,A28GT8K15D0LIS
cake,4057362797,2,A6B5NN0APZXI6
honey,1304174778,2,A3IUNMPTSAQX5F
energy drink,1304146434,1,A2GUW72SQ0U2RH
salmon,1304196046,1,AAZLLZY13JE0R
avocado,733001998,3,A3ESW3WPPVQTP3
cake,4057362797,1,A3MWXVCR95RPQY
honey,1304174778,4,A2H14Y58BZG4JH
french fries,1304511081,3,A35GSMIE08R1S
mint green tea,6117036094,4,A2D7PHQ6ZERRFC
oil,3602116004,2,A29E9RVLGZIUHQ
frozen vegetables,1304511073,1,A2OQVECX74KQJQ
burger sauce,5357955454,3,A1WWI34WGZTDPS
turkey,1304482685,1,A1MVC61AM8T1L
flax seed,5357956014,1,A3M9JNKO6WG90M
protein bar,5297000963,1,A78J38NU18DDZ
antioxydant juice,1304196062,5,A2DM21TBDSISRN
frozen vegetables,1304511073,3,A3BXOJT66NE07E
mayonnaise,5357954771,3,ADZ05LITZYZQ8
grated cheese,1304651104,4,A2GGYHGNWNRDTF
ham,1304665784,5,AGUAADU3HNGP9
antioxydant juice,1304196062,5,A1D7S273FFUHYJ
nonfat milk,5357955751,1,A1E1GFR3WEBKV6
cream,7535842801,1,ANH6Y8UUWAKOW
extra dark chocolate,6165290582,1,A2S92B8TOGCIWF
turkey,1304482685,5,A25Q5FLFYVT0K9
cake,4057362797,1,AL89HJRSN6P06
spaghetti,1304511138,2,A2R950V3H7DF4U
mineral water,1304174905,2,AXPB9JK6DG9DF
magazines,4057553908,4,A2AM1CV9L59LSN
shrimp,205616461,5,A1RG6W0BXEBST4
asparagus,1304665704,3,A2FBSNHDOGYASX
sandwich,4057368825,1,A2XKJ1KX6XUHYP
fresh tuna,1304622665,3,A2Z4H7PQHDPUWF
candy bars,3227001055,5,A3D1X00Y1RDY77
blueberries,6162751473,1,A1JYB44V9JVXS7
whole weat flour,1304139212,4,A1S3LRUL32KQ6V
shrimp,205616461,1,A3O2B4UX1R97IO
salt,4057362843,5,AG3JLV1XDL6N
nonfat milk,5357955751,3,AK8BMK2J2IOB5
mint green tea,6117036094,4,A1XLKE04XU8BTR
mayonnaise,5357954771,3,A2LX8P8G09MYC7
white wine,6167061580,4,A3H66JLWADN8IV
strong cheese,4057362886,5,A3CL5FJ3UAUW8S
antioxydant juice,1304196062,1,A25HPWWLJAMDEJ
sandwich,4057368825,5,A3U0K46TK0WT3M
pet food,4057362967,4,A1IJBHE3MM8Q35
cookies,1304511124,1,A3M4PZBDIGEKUB
bug spray,3423470476,3,A311KGXWZBPUIL
almonds,558925278,1,ABTT6H84FBNS9
green grapes,762451459,3,A3CUASJLGFJZYB
fresh tuna,1304622665,3,A3TXOC42LK0PDM
low fat yogurt,1304146744,2,A1IRID4AA6MTIV
magazines,4057553908,4,A2DPE7NXS4OQJ9
hot dogs,4057362894,3,A3L0FMG4YBBBIT
tomatoes,1572671203,5,A3SKN8E1EJ84ZW
strong cheese,4057362886,3,AJM9DERT9ZV4I
spaghetti,1304511138,1,A3VR0CEH83GC99
green tea,1304168522,4,A36BBDRW9QJOR1
green beans,5357955786,4,A3G6USQ0S23TWR
fresh tuna,1304622665,2,AYB66VHHXKRQQ
black tea,6117043058,2,A2ZR9FQQZXSQT4
tomato juice,1304146537,4,A35X82IY1F5CHZ
asparagus,1304665704,3,AVVPALZJBKPEO
parmesan cheese,1304622223,4,AIT4269KMWY4S
oil,3602116004,4,A3BJTQN6T7UYI8
french fries,1304511081,3,A1O17U6T8JK0HA
strong cheese,4057362886,1,A23Z3QYNW42QLN
antioxydant juice,1304196062,2,A1IEPJK2JGVDUK
escalope,1304624498,1,A1EX3JLD84STF5
avocado,733001998,1,ADIAFSRTLS7D2
fresh tuna,1304622665,4,AKJKOL1UCJNUV
chili,6041134494,5,A1PQINT6WJ78WV
light cream,6053640972,2,A6XZM6S2T3CCK
hand protein bar,7538650584,2,AABTNLK9VAXXV
french wine,1412759676,5,A26ZG5TVUDN5NP
sandwich,4057368825,5,A18XCWEDZFN7P2
olive oil,1304351475,4,A3MKZJYTMSIJHM
shallot,1929099886,1,A3A5603KICHIFN
pet food,4057362967,3,A1FWPNOGNJ8O9A
brownies,6022600790,3,A21E9S7EG7YML2
salmon,1304196046,1,AYHDKBFFAFEJU
oil,3602116004,2,A1XTSL9WZW301S
whole weat flour,1304139212,1,A1KEZ21R9HB37G
butter,1987958179,2,A1H2RD4UOB9FCZ
eggs,1304511111,1,A522HDFW2AVWV
chocolate bread,6022600812,3,A1KTJVO2QF4O43
light mayo,3222000565,5,A8EPBIQG3PIC0
cookies,1304511124,3,A492CS4B5Y84A
green beans,5357955786,2,AK5WXW5K8EU47
spinach,1304196135,4,A39ZWMCGVYMZRW
pancakes,1879187396,1,A3R14060VCWUAD
cookies,1304511124,3,A1ZO4PLKAGD9NP
cooking oil,3227001381,5,A1FX61QFERE8YU
muffins,1403790965,5,A2VWBE585J5LRT
almonds,558925278,2,A1A03DX9JPURCS
tomato juice,1304146537,5,A9CTWLVZ3QSK3
muffins,1403790965,4,A35X42772AH2Z3
brownies,6022600790,5,A2KKJXOD3PWGIA
blueberries,6162751473,4,ACTD54C8DSVIU
ground beef,1304622428,1,A19JSK4NHQHWY7
barbecue sauce,6041134511,2,A198Z2C0LE7SP
cottage cheese,1304140894,4,A30P09EL7Z8ZGD
pet food,4057362967,4,AAGYLJZDWGWVM
low fat yogurt,1304146744,4,A39GDKGADFO40R
honey,1304174778,1,ANCW2IEN2G28D
butter,1987958179,5,A3LUELTFFICUKN
pickles,1304622622,3,A2S9JPUPRFHFOM
cider,5357955314,5,A2J4O74MT63W6G
strawberries,5357955832,5,ANTE60OYWFE9Q
grated cheese,1304651104,1,AP95DEZ9RWUKY
butter,1987958179,2,A19RLWRU5XOEY7
napkins,7883633309,1,A1CPI87CQOASES
hot dogs,4057362894,1,A1OT6N9Y7QPS9T
spaghetti,1304511138,1,AFFPRBZZB89LR
sparkling water,1304622452,5,A3CO07G8QZAFYK
chocolate,1304651088,1,A330QFH749JPP9
salmon,1304196046,5,A3DV41BS0CMIW6
strawberries,5357955832,4,ACE5OZTM9ZN0O
milk,3292000971,1,A2DGZ80KV6SHJZ
cookies,1304511124,5,A3U9L1B1WRUVAQ
asparagus,1304665704,2,A2D9TG73ZDPA01
flax seed,5357956014,3,A2Z92KUIQ26RSV
mint green tea,6117036094,5,A2NLH4W7UZ3X0U
water spray,7842953384,1,A20KZWGD9SLWBY
chili,6041134494,3,A2JLR04CC75HXY
ketchup,7119018714,1,A3KBR7D3OLAJQU
green grapes,762451459,4,A2CGCATJ3T3VHY
mineral water,1304174905,3,A3BJ9D80XUSBRF
fresh bread,6022600744,4,APXEDKXJRKDIC
zucchini,7806397051,1,A32QFJI6912FRB
napkins,7883633309,1,AGV44L5H5PGY9
eggplant,5357955867,2,A3EWQ12TBRK862
yams,1304139220,4,A3G5EQY5XB4MVZ
energy drink,1304146434,1,A20DHG878IX2OE
carrots,1906987238,1,ACRO15EXJ3BL8
yogurt cake,1304651118,4,A1C9285DNG9IYK
sparkling water,1304622452,3,A1WJ3KCQF0UJ5O
grated cheese,1304651104,3,A3BIF69UA30YH2
cooking oil,3227001381,5,A3RDWQ81CZPW21
oil,3602116004,2,A2UVMZD9I4ZN5G
cider,5357955314,1,A1B6FPO9M39S5A
french wine,1412759676,1,A17AYIX9AFQMSD
burgers,1304482596,1,A31Y7H14RX21WK
whole wheat pasta,1304488608,4,A2DSLV44VUA973
cake,4057362797,3,A1NT43OVY252O6
butter,1987958179,3,A2CQEBRX5NFCU9
salmon,1304196046,2,A1OMG5QVTWI6CI
red wine,1304511154,1,A2UU4588O07ZF5
olive oil,1304351475,3,ATNBFKLILBLZT
pasta,1457982633,4,AQ89MBN197X9A
hand protein bar,7538650584,1,ABH8QL1115PKH
cream,7535842801,4,A1BYEO1HOH1HGE
vegetables mix,737104473,5,A3PDP421VH59IT
frozen smoothie,1304196070,4,AHF5QM3W5MN3E
nonfat milk,5357955751,3,A2GIPXKZA8FVNZ
mayonnaise,5357954771,3,A33MPIK17YGMID
rice,1304622193,1,AE57DC3JY36WK
oil,3602116004,1,A1MFWDE9FWIFOB
avocado,733001998,3,A1JWE384I2QB2F
chocolate bread,6022600812,1,ARQMQK1O1WTXK
bacon,6152000416,3,A31OCYBGZNSXLF
spinach,1304196135,4,AQ2QN4CN7S212
olive oil,1304351475,5,AWIH8VM122KJF
oatmeal,7800558258,5,ASP4GVFRM4QSH
candy bars,3227001055,5,A2CSC9IVQ7F8PL
meatballs,1304511146,1,A38XN2N5U7CNWJ
cookies,1304511124,5,A10BZV61MNLBZD
ketchup,7119018714,3,A1NNUT8ZGGA68F
magazines,4057553908,4,A1H3AGKVENVM0P
hand protein bar,7538650584,1,A3DMR9FL5H6SJN
energy bar,1304622657,3,A3MM61RJR7JFHK
napkins,7883633309,3,A3CF6RYTNXF2GD
pepper,3227000754,3,A3HEMECQPP0PUL
eggs,1304511111,3,AGPV0C0GGJ5GR
escalope,1304624498,2,A15Y1AA9DOC9WU
water spray,7842953384,4,A3EI8Z8D8S5U2A
extra dark chocolate,6165290582,4,A327WPV0RDLD1C
candy bars,3227001055,3,A2IO4D1MN67JMZ
mayonnaise,5357954771,1,A2ZJFE0SWXF3ZR
spinach,1304196135,2,ANYQJGG6ASA04
green grapes,762451459,3,A2I9Z332ZO1K74
black tea,6117043058,5,A1ZW65OD5BB4S1
spinach,1304196135,1,A2PYGYCYB02AHB
olive oil,1304351475,5,AFJO8C3V0IJ5I
gums,5357955948,4,A1RDCNS8KWWCS5
oatmeal,7800558258,2,A4RYZXVQVA671
cauliflower,6165151329,4,A218S8MS0MSAAE
chicken,1451646526,1,AE2YO164FFGDO
gluten free bar,6041134473,4,A1RR12WQMUY17Y
eggs,1304511111,2,A3VV07X7U50NRN
whole weat flour,1304139212,4,A28XK9YLIJHIHC
bramble,5357955743,4,A1BF8RO0E3AQHT
chicken,1451646526,5,A1M2IY6J0CY6QR
sparkling water,1304622452,4,A1PZ2SGKQ4V0T9
body spray,7539914718,2,A35KBPEA7KY3QA
pet food,4057362967,3,A3086HK0J95EQ4
energy bar,1304622657,5,A2VGLCB9HQ9HRC
shampoo,6162071103,4,AY89CIA780UNY
mint,1304651347,2,ARPZRPIZ8GCM9
burger sauce,5357955454,1,A2RIAWXL2SI60H
rice,1304622193,3,A3RHSOCR587XPO
chili,6041134494,1,A1ZPYAZLYSR1Z0
yams,1304139220,4,A34KPW0IBSL3ZQ
avocado,733001998,2,A13HKMFTCD8OW
pancakes,1879187396,3,A1J9428E5FP29C
blueberries,6162751473,3,A3MGHPFOC5P3EM
butter,1987958179,4,AKWBG9H3UN44Z
gums,5357955948,2,A3LZWJIARRIKCM
chutney,1304482634,3,A1L4EGOAKVBBEQ
magazines,4057553908,3,A2CY6TLJBC4PFS
energy drink,1304146434,1,A1AD4GFRIIBLTA
flax seed,5357956014,1,A20J7E4JY49N40
asparagus,1304665704,3,A68333QQF4G44
flax seed,5357956014,4,A2QAHT9FICLK0Q
soup,1304495396,4,A350OX58D064PA
tea,7883527428,3,A21YEB2EPF2YTL
burgers,1304482596,2,A171U5UOJ3UOYP
avocado,733001998,3,AAFNXYUGM3FFP
zucchini,7806397051,2,AC656K7PC6P4W
cookies,1304511124,5,A6RWTE55YX70O
flax seed,5357956014,5,A3JAQ2F892PH6I
tomato juice,1304146537,2,A1LPIOFY9V3GD0
whole weat flour,1304139212,3,ACC8CUTMSPANM
whole wheat pasta,1304488608,1,A3FZ9Y2VVKKY1W
oatmeal,7800558258,5,A1ZTRSC1OVH0Q5
parmesan cheese,1304622223,3,A17HOC49U9EXDB
cider,5357955314,1,AJNQTW9HER7HR
chili,6041134494,1,A391OOGZ9TPB5
water spray,7842953384,2,A3AH47MTBMTN6
frozen smoothie,1304196070,4,A3I291BE0RNZCU
whole wheat pasta,1304488608,1,A2203XNPENAF0I
avocado,733001998,4,A270PUZD0N20HR
magazines,4057553908,1,A2AWHOVRGF6850
soup,1304495396,2,AIOXPWZTJ733B
soda,5357956111,4,A143NFKHG9LHXI
zucchini,7806397051,2,A3PTZFRD34YJ2P
tea,7883527428,1,A22E3XFX9YKXDI
strawberries,5357955832,1,A2IEZVC6ZV2WC4
napkins,7883633309,3,A2NQG0GW1HN28T
frozen smoothie,1304196070,1,A39LXQRVYX1PUI
mayonnaise,5357954771,5,AKE25I1E504MF
mint green tea,6117036094,4,A1YNHL97QBYWGA
sparkling water,1304622452,4,A3T3Q3VDIP04AD
pickles,1304622622,5,A22VDVIKVHT2W3
honey,1304174778,3,A1IOJZS62CNS5Q
bug spray,3423470476,3,A1NU1NP9NCY80A
fromage blanc,6022600804,2,A2A89JZXX5A411
strong cheese,4057362886,3,A3ESTWDBNOUJQ7
frozen vegetables,1304511073,3,A3AWLZEPWC0YVC
mineral water,1304174905,4,A31AJPV2XK30MG
muffins,1403790965,3,A525O40Q3XE0L
tea,7883527428,5,ADV2HTNOVCUKT
brownies,6022600790,4,AE8EFXZEANERO
hot dogs,4057362894,4,A2TJHFOSMTEGXH
champagne,1304665720,5,A2VQW2CU0XL9X1
fromage blanc,6022600804,4,A3L0BCY0HS4O81
pet food,4057362967,1,A1UVENGUYMZ2M0
sandwich,4057368825,4,A2SX88CXTM7I9X
protein bar,5297000963,4,A2CYSK76Z9PS64
blueberries,6162751473,5,A6VS47YYTAVAZ
shampoo,6162071103,1,A79XZAX2BD9QP
ketchup,7119018714,2,A1JGY8MWZLZO9O
salad,1304174867,1,A27PT6AHZDIKW2
antioxydant juice,1304196062,4,A3AOFSQ8YP9NZH
shampoo,6162071103,5,A308R2MYZA863G
almonds,558925278,3,A1OYSWV93ZIDKJ
chocolate bread,6022600812,1,A35MPGFV1789XV
blueberries,6162751473,5,A3LBA7I768HW9F
mashed potato,6040652705,3,A1UKZIGR1PQIFB
eggs,1304511111,4,ACKIUW9R1FUOH
green tea,1304168522,4,A1CVYCKRFS6GZS
cauliflower,6165151329,1,A1PSYKP9BVF2EP
grated cheese,1304651104,5,A3H5QX4DOYOLEF
sparkling water,1304622452,3,A3QKDORRJ9YFDF
gluten free bar,6041134473,5,A1RPLQDINY1THZ
eggplant,5357955867,3,A3V5KAJXUP8U18
candy bars,3227001055,1,A85G8E6WEI6P
cream,7535842801,4,A2A3X0SA0RI4AM
water spray,7842953384,2,A1VUBGAMQ0BDYI
mashed potato,6040652705,1,A1KNDKVKLKUWXX
cooking oil,3227001381,3,A1JABKG8NN4CGA
magazines,4057553908,1,A116PL4YWHVXST
whole weat flour,1304139212,5,A1RJWUDCZUAW3X
toothpaste,6175005570,2,A2ONPDH1B32GZF
antioxydant juice,1304196062,5,A1LQUFK4VHJ2OP
salt,4057362843,3,A3AAQOG0VJYDL
soup,1304495396,1,A1DZYFR9UENUT7
body spray,7539914718,2,A37KVZ744J6QY3
antioxydant juice,1304196062,2,A2S9AXNKRSMEA4
cauliflower,6165151329,2,A2HSQUKFX2H6G1
red wine,1304511154,5,A22N13TC0BT6XR
ham,1304665784,4,APW4ONSSUPZV2
bramble,5357955743,5,ACOIJE2GFKGSE
pancakes,1879187396,5,A8I9PHTN4ZCIW
hot dogs,4057362894,2,A31CC2H93482N5
gluten free bar,6041134473,4,A12BXW0ZBGJQCE
honey,1304174778,2,A3TACJYE15VKFL
black tea,6117043058,5,A1913I7ZN2E5RO
ketchup,7119018714,3,A2Q515RNR0EJ2D
milk,3292000971,1,A27PTDVHM9HJS4
white wine,6167061580,5,A374U8M2Q5AH03
salt,4057362843,3,A4QCXE5EZHACV
gums,5357955948,2,A21CRF1CS7EOAB
nonfat milk,5357955751,5,A22KF5KPBPD872
energy bar,1304622657,4,A2RZ6OIC1OGWKB
pancakes,1879187396,1,A12O5IJUK0EHIU
chili,6041134494,4,A2CNSI51HG6HP3
flax seed,5357956014,3,A7OVXAH1SSL34
tea,7883527428,5,A2HAW2UKEVXWFK
gluten free bar,6041134473,4,A29JE8NKKBBNVJ
strong cheese,4057362886,4,A5AO6BASE4QGJ
eggplant,5357955867,4,A21S05L5U3WF8Q
cooking oil,3227001381,2,A25X5L2IKZYXBP
pasta,1457982633,2,A1645OHG1L9K34
melons,6175005589,5,AW6OQW5OQX3XS
black tea,6117043058,4,AG2M6FTRU871A
whole wheat rice,4057363823,1,A2QVNVQDMN8475
mint green tea,6117036094,5,A3PY5FBUJIEVN
green tea,1304168522,4,AC6GHPEJPZVLL
yams,1304139220,4,A2GWY01R7H21UV
salad,1304174867,1,A1PVXDCN1T3JTE
white wine,6167061580,4,A3IJ6N02VJSCHJ
gluten free bar,6041134473,5,ANMLUD0CWX6NR
chocolate bread,6022600812,3,A1AQ8JT2A3UWMY
energy bar,1304622657,5,AD3N805TN3RFS
shampoo,6162071103,1,A39O3YXBO2TX0A
babies food,6169040335,2,A39BFQVNCXKIN5
green beans,5357955786,1,A3HCAKEKSVETGW
candy bars,3227001055,4,A29CRATAEI66P5
mayonnaise,5357954771,2,AFOW9EGL4S0MA
green grapes,762451459,3,AT4BNCVN2ML1D
hot dogs,4057362894,4,ACUHBB2EEXH24
carrots,1906987238,2,AMM2UALRN98E7
cauliflower,6165151329,2,A3B7XHS2BE31IQ
corn,6022600685,1,AU52HBFWY5TPL
tomato sauce,1304624544,2,A2SZ6M2CCE4IOV
whole weat flour,1304139212,3,AFD6YTOPT1YLI
shallot,1929099886,3,A1L0ECXCM1ANCV
cream,7535842801,5,A3UL9L5O3EQ4ML
antioxydant juice,1304196062,4,AYK7P5SSM95DI
vegetables mix,737104473,1,AJ8J3OJ20KCYX
shrimp,205616461,5,A3BXTAY7I8K6GG
honey,1304174778,2,A3IZLKAQSMW8GR
honey,1304174778,4,A3T7P7163A1916
mushroom cream sauce,5357955905,4,A3TLZJVX40WJOV
light mayo,3222000565,3,A173ZILP8O5JVU
rice,1304622193,1,A3HJED1VEBE7SR
light mayo,3222000565,1,A3STYZSWIZ8GN6
olive oil,1304351475,3,AWVDDTIFJ9D38
escalope,1304624498,5,A3U5MEOOBYMK61
mashed potato,6040652705,2,AB48BRXHZ7OVZ
whole wheat pasta,1304488608,3,A39HTATAQ9V7YF
chutney,1304482634,4,A3JM6GV9MNOF9X
light mayo,3222000565,5,A1Z513UWSAAO0F
pepper,3227000754,4,A1WMRR494NWEWV
babies food,6169040335,5,A3IAAVS479H7M7
frozen smoothie,1304196070,2,AKJHHD5VEH7VG
extra dark chocolate,6165290582,1,A1BG8QW55XHN6U
corn,6022600685,4,A22VW0P4VZHDE3
dessert wine,5357956227,2,A3V3RE4132GKRO
antioxydant juice,1304196062,3,A327B0I7CYTEJC
antioxydant juice,1304196062,1,AIFAAVTUYHEHB
shampoo,6162071103,2,AVOGV98AYOFG2
champagne,1304665720,5,A6R426V4J7AOM
tea,7883527428,2,AKGB62WGF35J8
flax seed,5357956014,3,A3A4C2K3TWDAO5
tomato sauce,1304624544,5,A3FV2Q7WPZMQPV
french wine,1412759676,3,A1RXI3A1E99112
shampoo,6162071103,1,A26QL1FBQO9C0E
cake,4057362797,4,A19KEEVZYO1KO6
milk,3292000971,4,A1F6HRR58TQ2R0
turkey,1304482685,5,AVQP6PO1NK0IJ
almonds,558925278,4,A32IWHU4TUEQZR
yams,1304139220,5,ASPJCWRXUOYYY
parmesan cheese,1304622223,5,A1LAW520BT5AM0
herb & pepper,1304622460,3,A3SWQ2QQ7JBPFA
carrots,1906987238,2,A2D7CPCZH5VFVZ
bacon,6152000416,2,A274NIJWOQWE30
salad,1304174867,3,A2OMU0R0VM5O9I
corn,6022600685,4,A2YFDS6DYGFLVQ
cottage cheese,1304140894,1,AKA7T9TPISJ26
mineral water,1304174905,2,AN33X95J5460X
ham,1304665784,4,A2UEOW698J0SSR
shrimp,205616461,4,A22ZFXQE8AWPEP
tomato juice,1304146537,1,A9ZNJ2AXPO652
meatballs,1304511146,2,A169NC0ZW6XKRD
shampoo,6162071103,1,AZWRTJPN7NXT
spinach,1304196135,5,AH344ZAN5GNOM
fresh tuna,1304622665,1,A1YQUT1H2ENJ8U
mushroom cream sauce,5357955905,4,A3C744AK5A6MMI
honey,1304174778,5,A2H6SFTV2892Z8
low fat yogurt,1304146744,2,A225CH9TTQPC4B
ham,1304665784,2,A2F6NPTGDMFXN9
antioxydant juice,1304196062,5,A1DC0DSF3H3BCW
tomato sauce,1304624544,4,A3TR91FJ4MNFY9
mashed potato,6040652705,4,A3IANSH41YHFP1
mayonnaise,5357954771,5,A2NRG4NQMLHDJQ
shallot,1929099886,5,A32G79IU2NJ2HS
french fries,1304511081,3,A3L2VTHD6W1E2Z
whole wheat pasta,1304488608,2,A15THVWZS6GQZY
flax seed,5357956014,2,A1VCW66KPTNUV8
frozen smoothie,1304196070,4,AO5JB67V93FBL
shampoo,6162071103,2,A1GWD6BDCLGC82
parmesan cheese,1304622223,2,AJ85OD05LNNUY
nonfat milk,5357955751,1,A1E5CS6UI1LWQF
honey,1304174778,5,A1SWCNGOR3GMOQ
vegetables mix,737104473,3,A2IOZRH02O4C9S
corn,6022600685,2,A1RGXKJ4RFIOCX
light mayo,3222000565,2,A11OEJ4R1PDTLN
bug spray,3423470476,3,AZ4FR14IPKML7
flax seed,5357956014,4,A251DS38L87XWF
strawberries,5357955832,1,A1Z03R982SX8V2
fresh tuna,1304622665,4,A1ZY0K46FYOTB6
burgers,1304482596,3,A3MAATZ091QZGE
mayonnaise,5357954771,5,A35XCJ5P6ZKRE9
bramble,5357955743,4,A2B3YKKXVN28TW
strawberries,5357955832,4,A2RDR51FRB58LD
extra dark chocolate,6165290582,2,A2MSCG0YX85RL4
salmon,1304196046,2,A2P8AUMTM6O605
whole wheat pasta,1304488608,3,A3SN6TKIXQI7RP
cookies,1304511124,3,A1MLJHYS35C4X6
candy bars,3227001055,3,A2FTLN4PYZE7S6
herb & pepper,1304622460,3,ATPHIBSTV1NY5
spinach,1304196135,3,A1QWS6V26JZ5OX
pickles,1304622622,4,A1VK4ALI1QOF5U
soup,1304495396,4,A1GIXQUBPA0DPT
burger sauce,5357955454,4,A22L53OZ7IDQX3
pepper,3227000754,2,AAOU507M8SF9E
salad,1304174867,3,A2DIOCFQZQFD9O
frozen vegetables,1304511073,3,A17Z7DO3IFHZOE
napkins,7883633309,2,A120LZ9VNR3YI0
cake,4057362797,5,A39QH03VD9U048
cereals,5357955972,5,A95YCV8FK2LCM
champagne,1304665720,5,AP57TEKK91CIM
energy bar,1304622657,1,A3OQ3FVYBU7SBD
french fries,1304511081,2,A2GDJP70RVLDKY
red wine,1304511154,4,A2BQ8DVGEGWAFY
black tea,6117043058,3,A2A0EW34FZH9Z7
asparagus,1304665704,4,A1D6UAVLQUS41B
shallot,1929099886,2,A2VRUBSVHDDOU9
yogurt cake,1304651118,1,A276N142RFK6EF
